# This data has been collected by a Texas Water Development Board datasonde.
# Raw data may contain errors. Provisional data has had anomalous 
# individual data points removed. Such data points typically are disconnected 
# from the recorded trend. Nonetheless all removed data is retained in database. 
# However data that simply appear unusual are not removed unless verifying 
# information is obtained suggesting the data is not representative of bay conditions. 
# The Board makes no warranties (including no warranties as to merchantability or fitness) either
# expressed or implied with respect to the data or its fitness for any specific application.
# Unit: PSU 
datetime,value
2009-07-30T19:00:00-0500,12.7181666666667
2009-07-31T19:00:00-0500,13.06625
2009-08-01T19:00:00-0500,13.7504583333333
2009-08-02T19:00:00-0500,14.173
2009-08-03T19:00:00-0500,14.6071666666667
2009-08-04T19:00:00-0500,15.2686666666667
2009-08-05T19:00:00-0500,16.2245
2009-08-06T19:00:00-0500,15.9927916666667
2009-08-07T19:00:00-0500,17.4740416666667
2009-08-08T19:00:00-0500,18.027375
2009-08-09T19:00:00-0500,17.82675
2009-08-10T19:00:00-0500,17.1864583333333
2009-08-11T19:00:00-0500,17.23975
2009-08-12T19:00:00-0500,17.5375
2009-08-13T19:00:00-0500,17.3869583333333
2009-08-14T19:00:00-0500,16.8414166666667
2009-08-15T19:00:00-0500,17.3182916666667
2009-08-16T19:00:00-0500,18.2477083333333
2009-08-17T19:00:00-0500,18.2017916666667
2009-08-18T19:00:00-0500,18.01275
2009-08-19T19:00:00-0500,17.94075
2009-08-20T19:00:00-0500,18.094375
2009-08-21T19:00:00-0500,18.1510833333333
2009-08-22T19:00:00-0500,18.1925416666667
2009-08-23T19:00:00-0500,17.2443333333333
2009-08-24T19:00:00-0500,17.6703913043478
2009-08-25T19:00:00-0500,18.23125
2009-08-26T19:00:00-0500,19.974
2009-08-27T19:00:00-0500,20.2258333333333
2009-08-28T19:00:00-0500,19.8602083333333
2009-08-29T19:00:00-0500,20.3552916666667
2009-08-30T19:00:00-0500,20.5565416666667
2009-08-31T19:00:00-0500,20.32825
2009-09-01T19:00:00-0500,21.0839583333333
2009-09-02T19:00:00-0500,20.0565833333333
2009-09-03T19:00:00-0500,20.8175416666667
2009-09-04T19:00:00-0500,23.019875
2009-09-05T19:00:00-0500,21.678875
2009-09-06T19:00:00-0500,21.3328333333333
2009-09-07T19:00:00-0500,21.3445833333333
2009-09-08T19:00:00-0500,21.31475
2009-09-09T19:00:00-0500,21.4140416666667
2009-09-10T19:00:00-0500,19.894375
2009-09-11T19:00:00-0500,18.3882916666667
2009-09-12T19:00:00-0500,19.2239583333333
2009-09-13T19:00:00-0500,20.3827083333333
2009-09-14T19:00:00-0500,20.4240416666667
2009-09-15T19:00:00-0500,20.7239166666667
2009-09-16T19:00:00-0500,20.8485416666667
2009-09-17T19:00:00-0500,21.031625
2009-09-18T19:00:00-0500,21.1575
2009-09-19T19:00:00-0500,21.2412916666667
2009-09-20T19:00:00-0500,21.3464583333333
2009-09-21T19:00:00-0500,21.36125
2009-09-22T19:00:00-0500,21.576375
2009-09-23T19:00:00-0500,22.2659166666667
2009-09-24T19:00:00-0500,22.669375
2009-09-25T19:00:00-0500,21.7725
2009-09-26T19:00:00-0500,20.9939583333333
2009-09-27T19:00:00-0500,21.3269166666667
2009-09-28T19:00:00-0500,20.6797083333333
2009-09-29T19:00:00-0500,17.8110833333333
2009-09-30T19:00:00-0500,17.0014166666667
2009-10-01T19:00:00-0500,18.0107916666667
2009-10-02T19:00:00-0500,17.5788333333333
2009-10-03T19:00:00-0500,16.519375
2009-10-04T19:00:00-0500,17.2909583333333
2009-10-05T19:00:00-0500,16.002625
2009-10-06T19:00:00-0500,15.2413333333333
2009-10-07T19:00:00-0500,15.448875
2009-10-08T19:00:00-0500,15.6081666666667
2009-10-09T19:00:00-0500,15.4891666666667
2009-10-10T19:00:00-0500,16.9790416666667
2009-10-11T19:00:00-0500,15.0325
2009-10-12T19:00:00-0500,15.0490833333333
2009-10-13T19:00:00-0500,14.7590416666667
2009-10-14T19:00:00-0500,13.64275
2009-10-15T19:00:00-0500,13.1700416666667
2009-10-16T19:00:00-0500,14.758
2009-10-17T19:00:00-0500,13.8015
2009-10-18T19:00:00-0500,13.6024166666667
2009-10-19T19:00:00-0500,13.949625
2009-10-20T19:00:00-0500,10.092125
2009-10-21T19:00:00-0500,12.9704166666667
2009-10-22T19:00:00-0500,14.1649166666667
2009-10-23T19:00:00-0500,14.004125
2009-10-24T19:00:00-0500,12.8649583333333
2009-10-25T19:00:00-0500,9.89545833333333
2009-10-26T19:00:00-0500,11.4797916666667
2009-10-27T19:00:00-0500,9.588375
2009-10-28T19:00:00-0500,4.754875
2009-10-29T19:00:00-0500,1.76841666666667
2009-10-30T19:00:00-0500,6.38120833333333
2009-10-31T19:00:00-0500,6.15720833333333
2009-11-01T18:00:00-0600,6.2835652173913
2009-11-02T18:00:00-0600,6.29416666666667
2009-11-03T18:00:00-0600,4.04775
2009-11-04T18:00:00-0600,3.59779166666667
2009-11-05T18:00:00-0600,2.952125
2009-11-06T18:00:00-0600,2.456875
2009-11-07T18:00:00-0600,1.894
2009-11-08T18:00:00-0600,3.305375
2009-11-09T18:00:00-0600,5.734375
2009-11-10T18:00:00-0600,7.46445833333333
2009-11-11T18:00:00-0600,5.39091666666667
2009-11-12T18:00:00-0600,2.582375
2009-11-13T18:00:00-0600,2.2175
2009-11-14T18:00:00-0600,1.80370833333333
2009-11-15T18:00:00-0600,1.51433333333333
2009-11-16T18:00:00-0600,1.18075
2009-11-17T18:00:00-0600,1.12808333333333
2009-11-18T18:00:00-0600,1.520375
2009-11-19T18:00:00-0600,4.42345833333333
2009-11-20T18:00:00-0600,6.148375
2009-11-21T18:00:00-0600,7.97304166666667
2009-11-22T18:00:00-0600,5.04041666666667
2009-11-23T18:00:00-0600,3.02208333333333
2009-11-24T18:00:00-0600,7.86429166666667
2009-11-25T18:00:00-0600,10.3577916666667
2009-11-26T18:00:00-0600,9.01841666666667
